Date,Close
29/04/2019,27.69000053
30/04/2019,27.62999916
01/05/2019,26.80999947
02/05/2019,28.29000092
03/05/2019,28.21999931
06/05/2019,27.42000008
07/05/2019,26.65999985
08/05/2019,27.09000015
09/05/2019,27.20999908
10/05/2019,27.95999908
13/05/2019,26.23999977
14/05/2019,27.31999969
15/05/2019,27.57999992
16/05/2019,28.01000023
17/05/2019,27.5
20/05/2019,26.68000031
21/05/2019,27.35000038
22/05/2019,27.40999985
23/05/2019,26.36000061
24/05/2019,26.44000053
28/05/2019,29.04999924
29/05/2019,28.09000015
30/05/2019,28.03000069
31/05/2019,27.40999985
03/06/2019,27.57999992
04/06/2019,29.56999969
05/06/2019,29.5
06/06/2019,31.81999969
07/06/2019,32.40999985
10/06/2019,33.22999954
11/06/2019,32.40999985
12/06/2019,32.18000031
13/06/2019,31.38999939
14/06/2019,30.36000061
17/06/2019,29.20000076
18/06/2019,30.45000076
19/06/2019,30.5
20/06/2019,30.01000023
21/06/2019,29.10000038
24/06/2019,29.26000023
25/06/2019,28.86000061
26/06/2019,29.92000008
27/06/2019,30.73999977
28/06/2019,30.37000084
01/07/2019,31.20000076
02/07/2019,31.23999977
03/07/2019,31.19000053
05/07/2019,31.5
08/07/2019,32.04000092
09/07/2019,33.15000153
10/07/2019,33.79000092
11/07/2019,33.06000137
12/07/2019,33.20999908
15/07/2019,34.38999939
16/07/2019,33.84999847
17/07/2019,33.59999847
18/07/2019,33
19/07/2019,32.50999832
22/07/2019,32.84999847
23/07/2019,33.49000168
24/07/2019,34.11000061
25/07/2019,33.66999817
26/07/2019,34.02000046
29/07/2019,33.47999954
30/07/2019,33.86999893
31/07/2019,30.45000076
01/08/2019,29.86000061
02/08/2019,29.44000053
05/08/2019,27.98999977
06/08/2019,28.86000061
07/08/2019,29.19000053
08/08/2019,33.91999817
09/08/2019,34.18999863
12/08/2019,32.43000031
13/08/2019,32.11000061
14/08/2019,30.23999977
15/08/2019,29.67000008
16/08/2019,31.18000031
19/08/2019,31.47999954
20/08/2019,30.71999931
21/08/2019,31.70000076
22/08/2019,31.89999962
23/08/2019,29.54000092
26/08/2019,30.28000069
27/08/2019,30.20000076
28/08/2019,30.78000069
29/08/2019,31.45000076
30/08/2019,31.45000076
03/09/2019,30.89999962
04/09/2019,30.95000076
05/09/2019,31.5
06/09/2019,30.55999947
09/09/2019,30.5
10/09/2019,30.22999954
11/09/2019,29.76000023
12/09/2019,30.20999908
13/09/2019,30.69000053
16/09/2019,30.82999992
17/09/2019,30.98999977
18/09/2019,30.42000008
19/09/2019,30.29000092
20/09/2019,30.04999924
23/09/2019,30.63999939
24/09/2019,29.52000046
25/09/2019,29.54000092
26/09/2019,29.46999931
27/09/2019,28.71999931
30/09/2019,28.98999977
01/10/2019,28.76000023
02/10/2019,28.30999947
03/10/2019,28.68000031
04/10/2019,29.01000023
07/10/2019,28.93000031
08/10/2019,28.22999954
09/10/2019,28.45999908
10/10/2019,28.37999916
11/10/2019,29.75
14/10/2019,30.53000069
15/10/2019,30.71999931
16/10/2019,30.80999947
17/10/2019,31.13999939
18/10/2019,30.96999931
21/10/2019,32.02999878
22/10/2019,31.51000023
23/10/2019,31.36000061
24/10/2019,31.71999931
25/10/2019,32.70999908
28/10/2019,33.68999863
29/10/2019,33.02999878
30/10/2019,33.13000107
31/10/2019,33.93000031
01/11/2019,34.88999939
04/11/2019,36.29000092
05/11/2019,36.15000153
06/11/2019,35.93000031
07/11/2019,36.27999878
08/11/2019,36.29000092
11/11/2019,36.31000137
12/11/2019,36.70999908
13/11/2019,37.52000046
14/11/2019,38.34999847
15/11/2019,38.56000137
18/11/2019,39.88000107
19/11/2019,41.29000092
20/11/2019,40.97999954
21/11/2019,39.52000046
22/11/2019,39.15000153
25/11/2019,39.79000092
26/11/2019,38.99000168
27/11/2019,39.40999985
29/11/2019,39.15000153
02/12/2019,38.72999954
03/12/2019,38.90000153
04/12/2019,39.68999863
05/12/2019,39.61999893
06/12/2019,39.63000107
09/12/2019,38.93000031
10/12/2019,39.43999863
11/12/2019,39.47000122
12/12/2019,42.59000015
13/12/2019,41.15000153
16/12/2019,42.34999847
17/12/2019,42.77000046
18/12/2019,42.29999924
19/12/2019,42.83000183
20/12/2019,44.15000153
23/12/2019,45.45999908
24/12/2019,46.54000092
26/12/2019,46.63000107
27/12/2019,46.18000031
30/12/2019,45.52000046
31/12/2019,45.86000061
02/01/2020,49.09999847
03/01/2020,48.59999847
06/01/2020,48.38999939
07/01/2020,48.25
08/01/2020,47.83000183
09/01/2020,48.97000122
10/01/2020,48.16999817
13/01/2020,48.75
14/01/2020,48.20999908
15/01/2020,48.54999924
16/01/2020,49.77000046
17/01/2020,50.93000031
21/01/2020,51.04999924
22/01/2020,51.43000031
23/01/2020,51.70999908
24/01/2020,50.34999847
27/01/2020,49.25999832
28/01/2020,50.52999878
29/01/2020,47.50999832
30/01/2020,48.77999878
31/01/2020,47
03/02/2020,48.02000046
04/02/2020,49.45000076
05/02/2020,49.84000015
06/02/2020,49.31999969
07/02/2020,49.72999954
10/02/2020,52.25999832
11/02/2020,53.79999924
12/02/2020,53.88999939
13/02/2020,54.52999878
14/02/2020,55.31000137
18/02/2020,56.88999939
19/02/2020,58.90000153
20/02/2020,57.27000046
21/02/2020,53.27999878
24/02/2020,49.11999893
25/02/2020,47.56999969
26/02/2020,47.49000168
27/02/2020,44.00999832
28/02/2020,45.47999954
02/03/2020,47.45999908
03/03/2020,46.75
04/03/2020,50.11000061
05/03/2020,48.11000061
06/03/2020,48.59000015
09/03/2020,43.27000046
10/03/2020,45.38000107
11/03/2020,45.70000076
12/03/2020,39.00999832
13/03/2020,43.90000153
16/03/2020,38.70999908
17/03/2020,41.88000107
18/03/2020,39.11999893
19/03/2020,39.81999969
20/03/2020,39.61000061
23/03/2020,41.63999939
24/03/2020,46.22000122
25/03/2020,44.63000107
26/03/2020,47.5
27/03/2020,46.58000183
30/03/2020,47.86000061
31/03/2020,45.47999954
01/04/2020,43.65999985
02/04/2020,44.49000168
03/04/2020,42.59000015
06/04/2020,47.52000046
07/04/2020,47.56000137
08/04/2020,48.79000092
09/04/2020,48.38000107
13/04/2020,50.93999863
14/04/2020,54.93000031
15/04/2020,54.99000168
16/04/2020,56.95000076
17/04/2020,56.59999847
20/04/2020,56.97000122
21/04/2020,52.91999817
22/04/2020,55.91999817
23/04/2020,55.90000153
24/04/2020,56.18000031
27/04/2020,56.49000168
28/04/2020,55.50999832
29/04/2020,53.65999985
30/04/2020,52.38999939
01/05/2020,49.88000107
04/05/2020,52.56000137
05/05/2020,52.18999863
06/05/2020,52.15999985
07/05/2020,51.95000076
08/05/2020,53.18999863
11/05/2020,55.74000168
12/05/2020,53.75999832
13/05/2020,52.18000031
14/05/2020,54.50999832
15/05/2020,54.20000076
18/05/2020,54.59000015
19/05/2020,55.47000122
20/05/2020,56.38999939
21/05/2020,54.65000153
22/05/2020,55.16999817
26/05/2020,53.18999863
27/05/2020,52.74000168
28/05/2020,51.74000168
29/05/2020,53.79999924
01/06/2020,53.63000107
02/06/2020,53.54000092
03/06/2020,52.72999954
04/06/2020,52.63000107
05/06/2020,53.09999847
08/06/2020,52.97000122
09/06/2020,56.38999939
10/06/2020,57.43999863
11/06/2020,52.83000183
12/06/2020,53.5
15/06/2020,54.68000031
16/06/2020,54.45999908
17/06/2020,54.54999924
18/06/2020,54.04000092
19/06/2020,54.22999954
22/06/2020,54.75999832
23/06/2020,53.99000168
24/06/2020,52.38999939
25/06/2020,51.93000031
26/06/2020,50.09999847
29/06/2020,50.27999878
30/06/2020,52.61000061
01/07/2020,52.58000183
02/07/2020,52.34000015
06/07/2020,53.40000153
07/07/2020,52.93000031
08/07/2020,53.43000031
09/07/2020,57.25999832
10/07/2020,55.88000107
13/07/2020,53.59000015
14/07/2020,54.72000122
15/07/2020,55.34000015
16/07/2020,54.91999817
17/07/2020,55.04000092
20/07/2020,57.45999908
21/07/2020,57
22/07/2020,61.79000092
23/07/2020,59.56999969
24/07/2020,69.40000153
27/07/2020,68.97000122
28/07/2020,67.61000061
29/07/2020,76.08999634
30/07/2020,78.19999695
31/07/2020,77.43000031
03/08/2020,77.66999817
04/08/2020,85.04000092
05/08/2020,85.30999756
06/08/2020,86.70999908
07/08/2020,84.84999847
10/08/2020,82.23999786
11/08/2020,76.87999725
12/08/2020,82.61000061
13/08/2020,81.83999634
14/08/2020,81.30000305
17/08/2020,82.41999817
18/08/2020,81.66000366
19/08/2020,81.08999634
20/08/2020,82.76999664
21/08/2020,83.80999756
24/08/2020,83.08000183
25/08/2020,86.34999847
26/08/2020,86.01999664
27/08/2020,83.80000305
28/08/2020,85.55000305
31/08/2020,90.81999969
01/09/2020,92.18000031
02/09/2020,90.22000122
03/09/2020,82.54000092
04/09/2020,82.01000214
08/09/2020,78.69000244
09/09/2020,81.91000366
10/09/2020,78.98000336
11/09/2020,76.33999634
14/09/2020,77.90000153
15/09/2020,78.93000031
16/09/2020,76.66000366
17/09/2020,76.55000305
18/09/2020,74.93000031
21/09/2020,77.94000244
22/09/2020,77.69999695
23/09/2020,74.73000336
24/09/2020,75.81999969
25/09/2020,78.05999756
28/09/2020,79.48000336
29/09/2020,81.76999664
30/09/2020,81.98999786
01/10/2020,84.86000061
02/10/2020,81.80000305
05/10/2020,86.15000153
06/10/2020,84.48000336
07/10/2020,86.69000244
08/10/2020,86.51000214
09/10/2020,83.09999847
12/10/2020,84.29000092
13/10/2020,85.27999878
14/10/2020,84.20999908
15/10/2020,83.12999725
16/10/2020,83.16999817
19/10/2020,82
20/10/2020,81.55999756
21/10/2020,79.19999695
22/10/2020,79.41999817
23/10/2020,81.95999908
26/10/2020,82.23000336
27/10/2020,78.87999725
28/10/2020,76.40000153
29/10/2020,78.01999664
30/10/2020,75.29000092
02/11/2020,74.69999695
03/11/2020,76.58000183
04/11/2020,81.34999847
05/11/2020,83
06/11/2020,85.87999725
09/11/2020,83.12000275
10/11/2020,77.98999786
11/11/2020,81.27999878
12/11/2020,81.83999634
13/11/2020,81.43000031
16/11/2020,83.73000336
17/11/2020,83.36000061
18/11/2020,82.54000092
19/11/2020,85.54000092
20/11/2020,84.63999939
23/11/2020,85.30999756
24/11/2020,85.06999969
25/11/2020,86.70999908
27/11/2020,87.19000244
30/11/2020,92.66000366
01/12/2020,92.62999725
02/12/2020,93.73999786
03/12/2020,92.30999756
04/12/2020,94.04000092
07/12/2020,94.06999969
08/12/2020,92.91999817
09/12/2020,89.83000183
10/12/2020,91.66000366
11/12/2020,91.65000153
14/12/2020,94.77999878
15/12/2020,97.12000275
16/12/2020,96.84999847
17/12/2020,96.83999634
18/12/2020,95.91999817
21/12/2020,93.23000336
22/12/2020,93.16000366
23/12/2020,91.55000305
24/12/2020,91.80999756
28/12/2020,91.59999847
29/12/2020,90.62000275
30/12/2020,92.29000092
31/12/2020,91.70999908
04/01/2021,92.30000305
05/01/2021,92.76999664
06/01/2021,90.33000183
07/01/2021,95.16000366
08/01/2021,94.58000183
11/01/2021,97.25
12/01/2021,95.36000061
13/01/2021,91.77999878
14/01/2021,90.79000092
15/01/2021,88.20999908
19/01/2021,89.44999695
20/01/2021,88.75
21/01/2021,91.52999878
22/01/2021,92.79000092
25/01/2021,94.12999725
26/01/2021,94.70999908
27/01/2021,88.83999634
28/01/2021,87.51999664
29/01/2021,85.63999939
01/02/2021,87.66000366
02/02/2021,88.86000061
03/02/2021,87.88999939
04/02/2021,87.83999634
05/02/2021,87.90000153
08/02/2021,91.47000122
09/02/2021,90.91000366
10/02/2021,92.34999847
11/02/2021,92.66000366
12/02/2021,93.76999664
16/02/2021,91.45999908
17/02/2021,89.94000244
18/02/2021,88.63999939
19/02/2021,89.58000183
22/02/2021,85.37000275
23/02/2021,84.73999786
24/02/2021,86.94000244
25/02/2021,82.41999817
26/02/2021,84.51000214
01/03/2021,86.38999939
02/03/2021,84.12999725
03/03/2021,80.86000061
04/03/2021,77.75
05/03/2021,78.51999664
08/03/2021,73.95999908
09/03/2021,78.52999878
10/03/2021,77.51999664
11/03/2021,81.23000336
12/03/2021,81.05000305
15/03/2021,82.5
16/03/2021,82.75
17/03/2021,82.62999725
18/03/2021,78.12000275
19/03/2021,79.05999756
22/03/2021,80.30000305
23/03/2021,78.37999725
24/03/2021,76.48000336
25/03/2021,76.22000122
26/03/2021,77.41000366
29/03/2021,77.13999939
30/03/2021,76
31/03/2021,78.5
01/04/2021,81.08999634
05/04/2021,81.43000031
06/04/2021,81.44000244
07/04/2021,82.19999695
08/04/2021,83.34999847
09/04/2021,82.76000214
12/04/2021,78.58000183
13/04/2021,80.19000244
14/04/2021,78.55000305
15/04/2021,83.01000214
16/04/2021,82.15000153
19/04/2021,81.11000061
